filename,r,type_id,0,1,2,3,4,5,6,7,8
random_5,3,0,0.0,0.22713,0.17042,0.10683,0.24571,0.10438,0.28964,0.37933,0.19702
random_5,3,1,0.22713,0.0,0.31903,0.25835,0.19898,0.25051,0.29119,0.28369,0.26969
random_5,3,2,0.17042,0.31903,0.0,0.11118,0.31896,0.17861,0.41372,0.40845,0.20658
random_5,3,3,0.10683,0.25835,0.11118,0.0,0.28901,0.15423,0.32895,0.38426,0.21212
random_5,3,4,0.24571,0.19898,0.31896,0.28901,0.0,0.24202,0.4913,0.28989,0.35063
random_5,3,5,0.10438,0.25051,0.17861,0.15423,0.24202,0.0,0.41026,0.41896,0.30067
random_5,3,6,0.28964,0.29119,0.41372,0.32895,0.4913,0.41026,0.0,1.0,0.35714
random_5,3,7,0.37933,0.28369,0.40845,0.38426,0.28989,0.41896,1.0,0.0,0.625
random_5,3,8,0.19702,0.26969,0.20658,0.21212,0.35063,0.30067,0.35714,0.625,0.0
random_5,4,0,0.0,0.42172,0.34255,0.19631,0.42442,0.18577,0.57769,0.4717,0.40389
random_5,4,1,0.42172,0.0,0.52506,0.4689,0.24952,0.47804,0.41813,0.38751,0.44664
random_5,4,2,0.34255,0.52506,0.0,0.20691,0.56666,0.3703,0.72947,0.42577,0.42981
random_5,4,3,0.19631,0.4689,0.20691,0.0,0.5211,0.23766,0.64143,0.45155,0.43224
random_5,4,4,0.42442,0.24952,0.56666,0.5211,0.0,0.4276,0.77956,0.64725,0.59989
random_5,4,5,0.18577,0.47804,0.3703,0.23766,0.4276,0.0,0.70169,0.49432,0.49906
random_5,4,6,0.57769,0.41813,0.72947,0.64143,0.77956,0.70169,0.0,1.0,0.92778
random_5,4,7,0.4717,0.38751,0.42577,0.45155,0.64725,0.49432,1.0,0.0,0.73333
random_5,4,8,0.40389,0.44664,0.42981,0.43224,0.59989,0.49906,0.92778,0.73333,0.0
random_5,5,0,0.0,0.53983,0.43961,0.20817,0.50149,0.25324,0.59757,0.56412,0.55123
random_5,5,1,0.53983,0.0,0.68155,0.61977,0.32604,0.62798,0.49942,0.54685,0.59802
random_5,5,2,0.43961,0.68155,0.0,0.29656,0.68904,0.49389,0.83077,0.41173,0.63085
random_5,5,3,0.20817,0.61977,0.29656,0.0,0.62079,0.29797,0.70542,0.53589,0.5894
random_5,5,4,0.50149,0.32604,0.68904,0.62079,0.0,0.47765,0.91407,0.74399,0.70303
random_5,5,5,0.25324,0.62798,0.49389,0.29797,0.47765,0.0,0.75202,0.55096,0.64782
random_5,5,6,0.59757,0.49942,0.83077,0.70542,0.91407,0.75202,0.0,1.0,0.99307
random_5,5,7,0.56412,0.54685,0.41173,0.53589,0.74399,0.55096,1.0,0.0,0.9148
random_5,5,8,0.55123,0.59802,0.63085,0.5894,0.70303,0.64782,0.99307,0.9148,0.0
random_6,1,0,0.0,0.21478,0.08327,0.09422,0.15625,0.21507,0.28676,0.0,0.0
random_6,1,1,0.21478,0.0,0.16198,0.30588,0.36716,0.42857,0.74118,0.0,0.0
random_6,1,2,0.08327,0.16198,0.0,0.11196,0.17654,0.25658,0.28947,0.0,0.0
random_6,1,3,0.09422,0.30588,0.11196,0.0,0.21875,0.27,0.43333,0.0,0.0
random_6,1,4,0.15625,0.36716,0.17654,0.21875,0.0,0.39583,0.6,0.0,0.0
random_6,1,5,0.21507,0.42857,0.25658,0.27,0.39583,0.0,1.0,0.0,0.0
random_6,1,6,0.28676,0.74118,0.28947,0.43333,0.6,1.0,0.0,0.0,0.0
random_6,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,2,0,0.0,0.38458,0.16615,0.14042,0.33377,0.28164,0.51515,0.0,0.0
random_6,2,1,0.38458,0.0,0.42814,0.50925,0.62558,0.39171,0.47597,0.0,0.0
random_6,2,2,0.16615,0.42814,0.0,0.20537,0.40994,0.23617,0.54658,0.0,0.0
random_6,2,3,0.14042,0.50925,0.20537,0.0,0.39089,0.38025,0.7033,0.0,0.0
random_6,2,4,0.33377,0.62558,0.40994,0.39089,0.0,0.63265,1.0,0.0,0.0
random_6,2,5,0.28164,0.39171,0.23617,0.38025,0.63265,0.0,0.68571,0.0,0.0
random_6,2,6,0.51515,0.47597,0.54658,0.7033,1.0,0.68571,0.0,0.0,0.0
random_6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,3,0,0.0,0.16619,0.06799,0.0592,0.14048,0.10037,0.22902,0.2421,0.14946
random_6,3,1,0.16619,0.0,0.18412,0.18204,0.27272,0.1511,0.23622,0.23077,0.2726
random_6,3,2,0.06799,0.18412,0.0,0.06975,0.16883,0.0787,0.23485,0.22961,0.18324
random_6,3,3,0.0592,0.18204,0.06975,0.0,0.132,0.10378,0.22941,0.27,0.15789
random_6,3,4,0.14048,0.27272,0.16883,0.132,0.0,0.21818,0.39184,0.5,0.1
random_6,3,5,0.10037,0.1511,0.0787,0.10378,0.21818,0.0,0.23077,0.31818,0.23182
random_6,3,6,0.22902,0.23622,0.23485,0.22941,0.39184,0.23077,0.0,1.0,0.41964
random_6,3,7,0.2421,0.23077,0.22961,0.27,0.5,0.31818,1.0,0.0,0.6
random_6,3,8,0.14946,0.2726,0.18324,0.15789,0.1,0.23182,0.41964,0.6,0.0
random_6,4,0,0.0,0.39889,0.16777,0.12267,0.19259,0.17128,0.56124,0.28252,0.37515
random_6,4,1,0.39889,0.0,0.42527,0.3963,0.48075,0.43938,0.49346,0.46489,0.52982
random_6,4,2,0.16777,0.42527,0.0,0.16428,0.20835,0.14394,0.57235,0.23675,0.43895
random_6,4,3,0.12267,0.3963,0.16428,0.0,0.17041,0.2105,0.53906,0.3024,0.37782
random_6,4,4,0.19259,0.48075,0.20835,0.17041,0.0,0.20911,0.63846,0.22926,0.47473
random_6,4,5,0.17128,0.43938,0.14394,0.2105,0.20911,0.0,0.64992,0.30301,0.46468
random_6,4,6,0.56124,0.49346,0.57235,0.53906,0.63846,0.64992,0.0,0.82051,1.0
random_6,4,7,0.28252,0.46489,0.23675,0.3024,0.22926,0.30301,0.82051,0.0,0.64336
random_6,4,8,0.37515,0.52982,0.43895,0.37782,0.47473,0.46468,1.0,0.64336,0.0
random_6,5,0,0.0,0.46521,0.19291,0.14939,0.19635,0.22645,0.57594,0.26029,0.44159
random_6,5,1,0.46521,0.0,0.49413,0.4678,0.5071,0.51627,0.55133,0.49599,0.62188
random_6,5,2,0.19291,0.49413,0.0,0.20322,0.18183,0.18189,0.6236,0.2194,0.52459
random_6,5,3,0.14939,0.4678,0.20322,0.0,0.1812,0.26631,0.59668,0.31353,0.47293
random_6,5,4,0.19635,0.5071,0.18183,0.1812,0.0,0.25698,0.68706,0.2662,0.51036
random_6,5,5,0.22645,0.51627,0.18189,0.26631,0.25698,0.0,0.7038,0.34011,0.54808
random_6,5,6,0.57594,0.55133,0.6236,0.59668,0.68706,0.7038,0.0,0.723,1.0
random_6,5,7,0.26029,0.49599,0.2194,0.31353,0.2662,0.34011,0.723,0.0,0.56728
random_6,5,8,0.44159,0.62188,0.52459,0.47293,0.51036,0.54808,1.0,0.56728,0.0
random_7,1,0,0.0,0.24129,0.09336,0.14268,0.19018,0.10612,0.0,0.0,0.35126
random_7,1,1,0.24129,0.0,0.23932,0.33147,0.49383,0.283,0.0,0.0,0.74074
random_7,1,2,0.09336,0.23932,0.0,0.14375,0.22051,0.14464,0.0,0.0,0.35596
random_7,1,3,0.14268,0.33147,0.14375,0.0,0.26395,0.15083,0.0,0.0,0.44444
